order_id,customer_id,company_id,city,amount,order_date,status
5375,92,9,Lankaran,158.89,2025-12-08,delivered
5376,526,9,Baku,205.72,2025-11-19,delivered
5377,201,18,Shaki,293.41,2025-07-21,failed
5378,441,7,Ganja,294.84,2025-06-10,failed
5379,951,14,Mingachevir,268.66,2025-11-22,returned
5380,686,6,Sumgait,229.53,2025-01-18,failed
5381,61,4,Shaki,34.95,2025-01-14,failed
5382,746,3,Baku,142.84,2025-07-05,delivered
5383,963,4,Lankaran,108.08,2025-03-02,cancelled
5384,271,8,Mingachevir,52.77,2025-01-03,delivered
5385,859,20,Ganja,115.03,2025-02-01,failed
5386,897,17,Shaki,40.24,2025-03-28,failed
5387,975,16,Ganja,224.72,2025-12-21,returned
5388,846,3,Lankaran,133.44,2025-10-29,delivered
5389,930,8,Sumgait,270.42,2025-04-08,cancelled
5390,307,14,Sumgait,14.59,2025-02-08,failed
5391,765,17,Baku,153.78,2025-08-29,returned
5392,863,16,Baku,158.11,2025-02-15,cancelled
5393,670,20,Ganja,231.35,2025-08-05,returned
5394,482,4,Lankaran,69.05,2025-04-07,failed
5395,732,6,Sumgait,167.17,2025-06-21,failed
5396,533,13,Shaki,263.5,2025-07-13,returned
5397,572,4,Mingachevir,266.54,2025-03-24,failed
5398,938,16,Sumgait,112.78,2025-02-15,returned
5399,953,18,Ganja,39.84,2025-04-14,cancelled
5400,857,8,Mingachevir,172.93,2025-09-20,failed
5401,398,2,Lankaran,161.49,2025-11-14,cancelled
5402,575,19,Sumgait,133.31,2025-01-24,failed
5403,845,3,Shaki,99.75,2025-10-12,failed
5404,291,20,Baku,43.43,2025-01-17,returned
5405,803,15,Ganja,237.52,2025-08-15,delivered
5406,950,5,Ganja,53.69,2025-05-26,failed
5407,503,18,Baku,239.84,2025-05-23,cancelled
5408,644,5,Baku,76.65,2025-05-29,cancelled
5409,958,4,Sumgait,27.83,2025-02-07,returned
5410,239,18,Ganja,288.84,2025-01-03,cancelled
5411,852,8,Sumgait,255.95,2025-12-08,returned
5412,342,9,Ganja,144.9,2025-10-17,delivered
5413,259,12,Ganja,75.33,2025-07-25,returned
5414,543,3,Shaki,41.08,2025-12-24,returned
5415,23,18,Shaki,22.13,2025-08-25,cancelled
5416,568,7,Ganja,22.22,2025-06-07,cancelled
5417,395,8,Baku,194.49,2025-08-27,delivered
5418,187,6,Mingachevir,188.0,2025-05-18,cancelled
5419,520,2,Shaki,48.22,2025-06-11,cancelled
5420,765,10,Lankaran,11.88,2025-12-23,returned
5421,151,5,Ganja,251.69,2025-06-22,cancelled
5422,390,12,Shaki,127.63,2025-04-22,delivered
5423,167,9,Shaki,248.37,2025-06-12,returned
5424,463,14,Baku,87.25,2025-02-19,cancelled
5425,648,1,Shaki,218.36,2025-08-24,cancelled
5426,302,3,Sumgait,254.04,2025-01-27,failed
5427,980,14,Mingachevir,166.46,2025-10-14,delivered
5428,563,4,Shaki,126.18,2025-05-18,returned
5429,42,14,Mingachevir,187.09,2025-03-26,returned
5430,524,9,Mingachevir,114.74,2025-01-08,delivered
5431,808,13,Shaki,279.85,2025-12-26,returned
5432,689,3,Lankaran,196.48,2025-08-18,cancelled
5433,781,20,Lankaran,63.22,2025-08-21,failed
5434,558,17,Lankaran,293.1,2025-02-26,failed
5435,273,12,Sumgait,145.97,2025-09-27,returned
5436,848,11,Sumgait,261.12,2025-12-05,failed
5437,564,12,Lankaran,227.36,2025-12-29,cancelled
5438,596,8,Sumgait,156.49,2025-04-16,failed
5439,187,17,Ganja,108.67,2025-06-06,returned
5440,615,5,Mingachevir,81.33,2025-01-26,returned
5441,410,11,Ganja,182.31,2025-05-14,cancelled
5442,380,16,Baku,239.94,2025-01-18,returned
5443,125,20,Ganja,232.52,2025-05-13,failed
5444,692,18,Baku,227.28,2025-06-10,cancelled
5445,572,5,Baku,299.22,2025-02-04,failed
5446,419,13,Sumgait,168.74,2025-02-22,failed
5447,673,15,Shaki,170.36,2025-10-05,failed
5448,29,14,Mingachevir,94.88,2025-08-22,delivered
5449,801,8,Baku,89.08,2025-04-15,delivered
5450,245,4,Mingachevir,217.43,2025-03-05,delivered
5451,712,19,Mingachevir,94.58,2025-05-26,cancelled
5452,887,2,Sumgait,199.5,2025-08-30,failed
5453,660,10,Baku,18.04,2025-10-06,delivered
5454,104,4,Mingachevir,293.0,2025-06-05,delivered
5455,932,5,Sumgait,176.26,2025-11-04,failed
5456,160,15,Shaki,21.57,2025-06-30,returned
5457,270,20,Baku,297.6,2025-08-24,cancelled
5458,595,17,Lankaran,202.93,2025-09-05,cancelled
5459,241,18,Ganja,166.04,2025-03-09,returned
5460,175,17,Sumgait,8.16,2025-09-22,failed
5461,363,17,Lankaran,48.32,2025-01-23,delivered
5462,748,8,Baku,175.35,2025-05-28,returned
5463,444,13,Shaki,77.1,2025-06-03,failed
5464,370,19,Ganja,197.6,2025-08-10,cancelled
5465,784,7,Shaki,164.38,2025-02-07,cancelled
5466,483,6,Sumgait,235.91,2025-12-31,delivered
5467,312,7,Lankaran,88.91,2025-11-04,returned
5468,674,3,Lankaran,186.48,2025-12-13,returned
5469,33,14,Mingachevir,32.24,2025-05-17,cancelled
5470,169,12,Shaki,12.79,2025-06-01,delivered
5471,878,7,Sumgait,292.19,2025-07-17,returned
5472,125,2,Baku,289.4,2025-06-12,delivered
5473,743,6,Shaki,110.36,2025-08-10,delivered
5474,644,18,Mingachevir,262.06,2025-12-18,cancelled
5475,522,18,Ganja,219.14,2025-04-13,cancelled
5476,346,19,Lankaran,117.09,2025-03-30,failed
5477,223,16,Sumgait,43.42,2025-08-10,returned
5478,404,18,Ganja,237.23,2025-03-19,cancelled
5479,622,17,Lankaran,247.95,2025-11-01,delivered
5480,816,13,Lankaran,124.09,2025-09-13,returned
5481,459,12,Lankaran,197.23,2025-08-26,delivered
5482,743,2,Lankaran,143.51,2025-11-08,returned
5483,765,4,Lankaran,126.55,2025-09-28,failed
5484,275,15,Baku,79.92,2025-01-03,failed
5485,691,13,Sumgait,154.65,2025-01-25,failed
5486,367,18,Lankaran,246.41,2025-01-19,cancelled
5487,936,11,Mingachevir,127.35,2025-07-20,delivered
5488,190,9,Lankaran,182.4,2025-05-21,failed
5489,956,5,Ganja,238.71,2025-02-11,delivered
5490,577,6,Lankaran,89.91,2025-07-31,cancelled
5491,102,4,Sumgait,228.99,2025-09-26,cancelled
5492,178,11,Ganja,117.53,2025-06-07,delivered
5493,801,12,Shaki,253.14,2025-05-16,cancelled
5494,570,13,Sumgait,84.65,2025-09-06,returned
5495,118,17,Shaki,18.61,2025-03-16,returned
5496,553,11,Mingachevir,33.58,2025-02-02,cancelled
5497,401,9,Ganja,35.12,2025-05-13,returned
5498,355,16,Lankaran,5.5,2025-07-21,delivered
5499,347,8,Sumgait,128.09,2025-05-05,delivered
5500,415,4,Shaki,233.23,2025-10-12,cancelled
5501,799,10,Shaki,192.6,2025-09-09,delivered
5502,569,15,Mingachevir,281.87,2025-01-30,failed
5503,787,11,Sumgait,145.12,2025-07-30,failed
5504,812,12,Ganja,228.05,2025-07-25,failed
5505,592,13,Sumgait,43.23,2025-10-05,delivered
5506,555,19,Sumgait,180.09,2025-10-20,failed
5507,732,1,Lankaran,278.25,2025-09-29,delivered
5508,532,17,Sumgait,74.87,2025-01-30,delivered
5509,867,8,Mingachevir,158.29,2025-10-15,returned
5510,629,11,Ganja,35.59,2025-08-19,cancelled
5511,683,20,Mingachevir,55.46,2025-07-19,delivered
5512,627,14,Baku,290.07,2025-08-07,delivered
5513,921,6,Ganja,157.11,2025-07-04,delivered
5514,340,2,Shaki,33.64,2025-01-04,cancelled
5515,656,8,Mingachevir,154.74,2025-06-16,delivered
5516,203,1,Shaki,97.12,2025-11-13,failed
5517,202,7,Shaki,201.91,2025-12-24,cancelled
5518,44,17,Baku,219.67,2025-11-14,failed
5519,96,1,Shaki,296.59,2025-11-25,returned
5520,24,11,Lankaran,22.5,2025-09-10,returned
5521,425,19,Lankaran,156.87,2025-07-16,failed
5522,221,1,Sumgait,266.66,2025-04-19,returned
5523,258,6,Shaki,52.97,2025-05-09,failed
5524,438,8,Lankaran,26.35,2025-05-27,returned
5525,706,19,Sumgait,184.07,2025-04-22,cancelled
5526,971,12,Ganja,134.57,2025-08-13,returned
5527,585,3,Baku,266.1,2025-06-13,failed
5528,882,4,Lankaran,222.92,2025-01-30,delivered
5529,443,17,Baku,181.99,2025-04-22,delivered
5530,49,8,Lankaran,31.84,2025-06-17,failed
5531,126,11,Ganja,54.5,2025-01-13,returned
5532,78,14,Sumgait,88.02,2025-04-29,returned
5533,71,12,Ganja,292.15,2025-04-06,delivered
5534,24,9,Baku,44.81,2025-05-04,delivered
5535,764,8,Baku,128.52,2025-03-14,cancelled
5536,28,2,Shaki,110.02,2025-02-06,failed
5537,568,15,Shaki,215.7,2025-12-11,delivered
5538,246,2,Sumgait,124.96,2025-05-24,returned
5539,216,4,Ganja,223.83,2025-08-19,failed
5540,511,10,Baku,228.56,2025-11-15,delivered
5541,225,19,Sumgait,294.68,2025-05-09,delivered
5542,665,5,Sumgait,62.41,2025-12-29,returned
5543,605,16,Sumgait,167.1,2025-12-26,cancelled
5544,753,17,Lankaran,112.82,2025-07-15,delivered
5545,686,17,Shaki,28.31,2025-11-13,failed
5546,264,12,Ganja,172.28,2025-02-19,delivered
5547,747,8,Mingachevir,162.46,2025-05-02,cancelled
5548,790,15,Mingachevir,238.8,2025-12-17,delivered
5549,447,10,Ganja,37.17,2025-09-16,returned
5550,692,18,Lankaran,103.41,2025-07-01,returned
5551,213,9,Mingachevir,191.84,2025-06-28,cancelled
5552,722,14,Sumgait,289.29,2025-03-15,cancelled
5553,875,15,Ganja,174.95,2025-04-13,failed
5554,344,7,Shaki,192.98,2025-03-29,failed
5555,744,18,Shaki,252.7,2025-11-25,cancelled
5556,221,3,Sumgait,269.51,2025-03-01,failed
5557,623,16,Shaki,289.73,2025-01-11,cancelled
5558,57,12,Mingachevir,265.93,2025-12-06,cancelled
5559,309,1,Baku,294.34,2025-06-20,delivered
5560,168,1,Baku,97.0,2025-08-14,delivered
5561,324,3,Baku,241.7,2025-07-06,cancelled
5562,960,4,Mingachevir,137.04,2025-06-14,failed
5563,228,5,Shaki,19.86,2025-11-17,cancelled
5564,40,17,Lankaran,271.05,2025-03-03,delivered
5565,949,7,Lankaran,221.39,2025-12-27,delivered
5566,883,4,Lankaran,43.24,2025-02-03,failed
5567,781,7,Sumgait,76.97,2025-09-02,cancelled
5568,674,17,Baku,158.79,2025-03-20,delivered
5569,425,12,Lankaran,78.96,2025-12-05,returned
5570,383,10,Sumgait,235.13,2025-03-31,cancelled
5571,560,20,Sumgait,279.97,2025-08-20,delivered
5572,416,3,Ganja,63.49,2025-11-22,delivered
5573,807,5,Lankaran,200.89,2025-02-15,returned
5574,487,7,Ganja,67.14,2025-05-13,failed
5575,932,7,Baku,47.86,2025-07-16,returned
5576,5,14,Mingachevir,32.61,2025-05-11,returned
5577,750,16,Mingachevir,219.25,2025-06-01,delivered
5578,108,2,Shaki,203.82,2025-01-20,delivered
5579,276,9,Shaki,21.9,2025-04-10,delivered
5580,770,6,Ganja,189.64,2025-10-25,returned
5581,549,1,Mingachevir,256.74,2025-07-01,cancelled
5582,65,10,Ganja,259.82,2025-04-16,cancelled
5583,754,15,Baku,231.39,2025-05-19,returned
5584,155,11,Ganja,94.22,2025-09-06,cancelled
5585,350,5,Mingachevir,120.01,2025-02-27,cancelled
5586,483,7,Sumgait,235.29,2025-06-24,returned
5587,257,15,Shaki,82.5,2025-09-04,failed
5588,255,14,Mingachevir,40.49,2025-08-11,failed
5589,130,10,Lankaran,263.35,2025-09-12,delivered
5590,460,15,Lankaran,108.56,2025-08-14,returned
5591,315,9,Ganja,32.63,2025-07-18,delivered
5592,3,15,Lankaran,90.81,2025-03-02,cancelled
5593,219,9,Lankaran,55.63,2025-01-07,failed
5594,134,14,Mingachevir,44.96,2025-05-06,returned
5595,731,9,Shaki,32.59,2025-05-29,cancelled
5596,956,1,Shaki,81.71,2025-07-04,cancelled
5597,137,8,Shaki,172.33,2025-04-07,failed
5598,855,5,Ganja,273.97,2025-07-03,failed
5599,917,18,Sumgait,253.45,2025-01-29,failed
5600,750,2,Sumgait,259.26,2025-07-10,cancelled
5601,761,13,Mingachevir,110.15,2025-05-30,delivered
5602,724,18,Lankaran,68.37,2025-03-23,returned
5603,880,8,Ganja,152.32,2025-07-26,cancelled
5604,753,1,Lankaran,227.18,2025-05-08,delivered
5605,66,9,Mingachevir,20.78,2025-08-11,delivered
5606,628,2,Ganja,205.0,2025-07-14,cancelled
5607,194,1,Mingachevir,54.48,2025-08-17,cancelled
5608,736,1,Mingachevir,291.97,2025-03-26,returned
5609,473,6,Sumgait,111.76,2025-10-14,returned
5610,881,20,Ganja,298.53,2025-02-15,failed
5611,342,1,Sumgait,13.62,2025-10-28,cancelled
5612,362,2,Ganja,75.75,2025-02-09,cancelled
5613,740,8,Baku,124.91,2025-12-07,returned
5614,38,1,Baku,13.2,2025-12-17,cancelled
5615,325,4,Ganja,191.07,2025-06-02,returned
5616,40,17,Mingachevir,20.98,2025-03-24,returned
5617,899,14,Baku,291.85,2025-07-28,returned
5618,651,3,Mingachevir,64.71,2025-04-03,delivered
5619,691,1,Sumgait,112.35,2025-01-16,returned
5620,491,4,Shaki,289.35,2025-06-14,cancelled
5621,587,4,Sumgait,214.27,2025-06-05,returned
5622,283,17,Sumgait,35.9,2025-12-18,delivered
5623,387,7,Lankaran,9.4,2025-12-26,failed
5624,448,11,Lankaran,90.58,2025-07-23,failed
5625,151,3,Baku,121.32,2025-07-01,returned
5626,784,14,Sumgait,174.19,2025-07-10,failed
5627,321,7,Shaki,171.86,2025-10-20,delivered
5628,947,3,Baku,280.59,2025-04-11,returned
5629,339,6,Sumgait,65.17,2025-05-13,cancelled
5630,750,14,Baku,115.49,2025-02-26,returned
5631,972,10,Sumgait,187.75,2025-08-27,failed
5632,909,5,Mingachevir,50.15,2025-09-19,returned
5633,709,12,Mingachevir,105.19,2025-09-28,cancelled
5634,253,2,Shaki,5.12,2025-06-10,cancelled
5635,332,5,Baku,224.06,2025-06-09,cancelled
5636,649,9,Mingachevir,30.01,2025-01-15,cancelled
5637,68,11,Ganja,93.64,2025-06-12,returned
5638,925,17,Ganja,179.57,2025-03-02,cancelled
5639,98,2,Shaki,29.4,2025-06-20,failed
5640,608,2,Shaki,31.99,2025-08-21,cancelled
5641,642,5,Ganja,65.22,2025-08-12,delivered
5642,283,10,Sumgait,170.76,2025-08-26,cancelled
5643,300,13,Baku,71.2,2025-03-29,cancelled
5644,689,14,Sumgait,106.52,2025-09-25,delivered
5645,668,3,Mingachevir,148.49,2025-11-01,returned
5646,851,10,Sumgait,126.83,2025-06-05,delivered
5647,964,17,Shaki,246.08,2025-06-23,failed
5648,373,2,Baku,81.33,2025-05-13,returned
5649,837,13,Lankaran,125.69,2025-07-07,cancelled
5650,84,5,Lankaran,176.75,2025-07-22,returned
5651,242,6,Baku,219.27,2025-07-27,failed
5652,877,16,Sumgait,196.89,2025-03-05,returned
5653,496,11,Shaki,159.49,2025-08-18,delivered
5654,420,16,Mingachevir,196.54,2025-03-18,failed
5655,14,8,Sumgait,204.78,2025-06-10,delivered
5656,587,15,Baku,83.92,2025-12-18,delivered
5657,841,11,Shaki,108.02,2025-07-08,returned
5658,70,6,Baku,281.98,2025-09-26,failed
5659,425,13,Baku,74.56,2025-11-13,returned
5660,627,6,Sumgait,103.34,2025-10-19,returned
5661,946,19,Sumgait,181.2,2025-08-15,delivered
5662,638,6,Shaki,228.86,2025-05-18,failed
5663,27,10,Lankaran,219.96,2025-07-02,returned
5664,62,10,Ganja,116.67,2025-06-22,failed
5665,128,20,Shaki,42.94,2025-04-22,returned
5666,316,3,Baku,137.19,2025-04-14,returned
5667,338,14,Mingachevir,50.37,2025-09-29,returned
5668,575,15,Mingachevir,295.6,2025-01-08,delivered
5669,793,6,Baku,148.54,2025-12-17,failed
5670,613,11,Shaki,268.67,2025-08-25,delivered
5671,149,1,Baku,124.1,2025-05-23,cancelled
5672,320,7,Shaki,241.52,2025-03-18,returned
5673,395,15,Ganja,189.12,2025-06-25,returned
5674,40,19,Ganja,106.49,2025-01-06,delivered
5675,400,1,Baku,89.71,2025-01-12,returned
5676,278,11,Sumgait,144.48,2025-08-18,returned
5677,355,2,Mingachevir,288.62,2025-09-16,returned
5678,155,11,Sumgait,142.33,2025-06-14,returned
5679,697,9,Shaki,249.93,2025-09-06,failed
5680,957,7,Shaki,109.14,2025-04-02,delivered
5681,980,8,Sumgait,128.26,2025-08-05,delivered
5682,516,6,Mingachevir,15.08,2025-08-26,delivered
5683,95,17,Sumgait,249.85,2025-10-18,cancelled
5684,875,18,Sumgait,129.97,2025-02-18,cancelled
5685,907,7,Sumgait,94.98,2025-08-06,delivered
5686,406,3,Sumgait,72.09,2025-05-28,delivered
5687,264,14,Shaki,193.42,2025-01-08,delivered
5688,138,16,Baku,299.85,2025-05-07,returned
5689,570,18,Ganja,226.52,2025-09-03,delivered
5690,270,12,Sumgait,109.87,2025-12-27,cancelled
5691,857,15,Ganja,84.54,2025-08-21,returned
5692,962,4,Lankaran,60.82,2025-03-25,returned
5693,460,9,Baku,147.8,2025-09-02,failed
5694,993,6,Ganja,196.59,2025-07-06,delivered
5695,48,12,Sumgait,233.0,2025-06-24,failed
5696,350,14,Baku,138.98,2025-05-20,returned
5697,50,4,Shaki,84.67,2025-07-25,cancelled
5698,799,11,Lankaran,141.66,2025-10-17,failed
5699,869,8,Baku,143.23,2025-06-21,delivered
5700,784,2,Lankaran,132.04,2025-03-15,returned
5701,684,1,Baku,92.81,2025-08-30,delivered
5702,121,18,Mingachevir,26.81,2025-11-28,failed
5703,495,3,Baku,38.56,2025-06-28,delivered
5704,88,12,Baku,237.57,2025-04-24,delivered
5705,824,1,Ganja,83.56,2025-01-10,delivered
5706,982,19,Mingachevir,294.72,2025-04-14,returned
5707,555,9,Mingachevir,41.82,2025-10-19,cancelled
5708,540,10,Lankaran,212.83,2025-09-03,delivered
5709,460,2,Lankaran,211.77,2025-12-16,delivered
5710,919,10,Baku,33.33,2025-10-18,cancelled
5711,187,4,Shaki,54.56,2025-01-09,delivered
5712,844,12,Baku,273.26,2025-04-16,failed
5713,840,19,Lankaran,69.35,2025-02-02,failed
5714,341,20,Lankaran,128.51,2025-04-06,cancelled
5715,215,2,Shaki,176.3,2025-09-02,delivered
5716,824,19,Shaki,188.94,2025-02-27,returned
5717,405,5,Sumgait,272.52,2025-03-06,failed
5718,478,2,Ganja,267.98,2025-08-14,delivered
5719,775,5,Baku,186.84,2025-04-29,delivered
5720,725,3,Mingachevir,160.16,2025-06-22,failed
5721,20,1,Lankaran,148.11,2025-11-09,cancelled
5722,187,17,Sumgait,79.35,2025-02-16,returned
5723,391,10,Shaki,286.76,2025-09-04,returned
5724,398,1,Baku,120.93,2025-02-13,failed
5725,385,17,Lankaran,179.08,2025-03-25,failed
5726,163,20,Sumgait,295.67,2025-12-03,cancelled
5727,553,3,Ganja,187.61,2025-03-14,returned
5728,803,14,Baku,26.63,2025-03-10,cancelled
5729,579,19,Baku,273.57,2025-08-07,delivered
5730,842,7,Baku,33.06,2025-06-27,delivered
5731,980,10,Mingachevir,40.85,2025-04-09,failed
5732,400,3,Shaki,112.96,2025-10-22,delivered
5733,617,12,Baku,279.89,2025-05-03,cancelled
5734,917,20,Sumgait,12.24,2025-12-29,cancelled
5735,281,4,Baku,199.6,2025-07-07,cancelled
5736,951,5,Baku,54.41,2025-04-30,failed
5737,399,3,Ganja,198.98,2025-02-12,delivered
5738,838,17,Ganja,237.32,2025-06-03,delivered
5739,974,10,Shaki,266.5,2025-05-11,returned
5740,560,8,Sumgait,195.08,2025-09-10,failed
5741,794,7,Ganja,136.94,2025-02-14,cancelled
5742,518,14,Mingachevir,105.71,2025-08-01,delivered
5743,809,15,Sumgait,285.34,2025-05-04,delivered
5744,538,7,Baku,263.43,2025-01-24,cancelled
5745,117,19,Mingachevir,190.72,2025-09-16,failed
5746,542,13,Sumgait,79.36,2025-10-08,returned
5747,467,7,Baku,47.36,2025-01-24,delivered
5748,225,8,Mingachevir,132.74,2025-05-16,returned
5749,773,8,Baku,6.13,2025-11-09,delivered
5750,635,17,Baku,286.08,2025-06-19,delivered
5751,686,1,Mingachevir,34.76,2025-04-09,failed
5752,554,2,Sumgait,107.51,2025-12-16,delivered
5753,557,3,Sumgait,82.96,2025-12-18,failed
5754,728,16,Mingachevir,222.44,2025-11-28,failed
5755,877,8,Ganja,216.94,2025-05-06,returned
5756,925,8,Ganja,218.13,2025-11-11,delivered
5757,544,3,Shaki,275.11,2025-04-05,cancelled
5758,61,5,Sumgait,48.38,2025-02-13,returned
5759,568,14,Sumgait,87.53,2025-04-24,cancelled
5760,880,6,Shaki,229.58,2025-11-24,failed
5761,416,4,Mingachevir,112.31,2025-08-27,delivered
5762,180,15,Shaki,263.77,2025-03-11,returned
5763,267,15,Lankaran,264.68,2025-08-21,delivered
5764,775,8,Sumgait,287.72,2025-06-09,delivered
5765,908,14,Lankaran,173.76,2025-06-18,delivered
5766,32,18,Baku,78.17,2025-06-08,failed
5767,123,9,Baku,107.07,2025-04-05,failed
5768,823,1,Shaki,247.01,2025-11-16,returned
5769,327,2,Lankaran,20.25,2025-05-24,delivered
5770,530,2,Ganja,183.3,2025-06-23,returned
5771,127,6,Sumgait,59.52,2025-08-23,failed
5772,933,6,Baku,26.64,2025-09-22,returned
5773,218,7,Shaki,291.73,2025-04-06,failed
5774,360,15,Ganja,175.7,2025-12-27,returned
5775,272,19,Shaki,163.25,2025-07-07,cancelled
5776,578,10,Sumgait,67.37,2025-01-03,returned
5777,46,19,Sumgait,223.54,2025-11-18,failed
5778,768,2,Shaki,131.94,2025-07-07,returned
5779,485,5,Baku,145.16,2025-10-09,failed
5780,828,7,Mingachevir,183.54,2025-12-06,returned
5781,759,18,Lankaran,61.96,2025-09-22,returned
5782,433,17,Sumgait,36.96,2025-11-05,delivered
5783,504,15,Mingachevir,115.83,2025-06-14,failed
5784,653,15,Ganja,252.2,2025-07-04,failed
5785,790,8,Baku,100.37,2025-12-31,returned
5786,2,14,Lankaran,32.79,2025-11-03,delivered
5787,412,18,Baku,236.95,2025-04-14,cancelled
5788,505,4,Mingachevir,101.65,2025-11-12,returned
5789,271,3,Ganja,61.06,2025-02-09,delivered
5790,274,2,Sumgait,206.18,2025-05-05,delivered
5791,831,16,Ganja,179.32,2025-10-03,returned
5792,636,6,Sumgait,95.24,2025-08-28,failed
5793,283,10,Shaki,156.81,2025-09-09,returned
5794,584,17,Ganja,75.71,2025-03-22,delivered
5795,564,15,Baku,143.84,2025-05-14,delivered
5796,400,3,Sumgait,35.81,2025-09-19,returned
5797,517,18,Ganja,245.44,2025-12-11,failed
5798,73,20,Mingachevir,125.86,2025-08-03,failed
5799,161,15,Shaki,69.2,2025-12-30,delivered
5800,182,19,Sumgait,254.14,2025-03-19,failed
5801,146,13,Sumgait,255.65,2025-07-26,returned
5802,246,15,Baku,93.26,2025-03-28,failed
5803,559,18,Sumgait,236.09,2025-10-09,cancelled
5804,680,4,Ganja,132.2,2025-06-24,delivered
5805,553,9,Ganja,180.81,2025-09-04,delivered
5806,188,12,Baku,14.96,2025-03-20,returned
5807,969,16,Baku,169.13,2025-02-14,failed
5808,270,13,Mingachevir,245.6,2025-02-06,failed
5809,458,5,Baku,140.2,2025-07-27,failed
5810,296,9,Sumgait,168.46,2025-05-14,cancelled
5811,801,11,Mingachevir,96.52,2025-08-19,failed
5812,719,19,Ganja,77.58,2025-04-10,returned
5813,901,6,Shaki,123.74,2025-12-09,cancelled
5814,434,8,Shaki,90.91,2025-08-25,cancelled
5815,494,7,Lankaran,23.3,2025-08-11,delivered
5816,622,9,Sumgait,101.54,2025-09-17,returned
5817,776,14,Ganja,207.58,2025-10-29,delivered
5818,332,12,Shaki,25.45,2025-05-19,returned
5819,223,7,Lankaran,277.08,2025-01-06,returned
5820,733,17,Mingachevir,180.74,2025-09-06,returned
5821,820,10,Shaki,251.74,2025-11-02,failed
5822,81,16,Ganja,254.91,2025-03-28,returned
5823,518,11,Shaki,270.12,2025-01-07,returned
5824,949,11,Shaki,207.78,2025-08-25,delivered
5825,723,3,Ganja,277.79,2025-05-20,delivered
5826,182,1,Ganja,196.51,2025-05-11,delivered
5827,752,15,Sumgait,128.52,2025-01-03,returned
5828,74,1,Mingachevir,30.9,2025-07-16,delivered
5829,890,18,Baku,20.12,2025-04-28,cancelled
5830,770,14,Baku,102.94,2025-10-02,failed
5831,814,10,Ganja,83.38,2025-09-27,returned
5832,290,4,Shaki,254.02,2025-01-06,returned
5833,536,1,Ganja,100.38,2025-07-09,cancelled
5834,13,15,Sumgait,168.26,2025-08-05,delivered
5835,107,20,Mingachevir,162.0,2025-12-03,returned
5836,290,1,Sumgait,171.57,2025-07-31,cancelled
5837,776,7,Shaki,41.63,2025-01-02,cancelled
5838,663,11,Mingachevir,49.94,2025-03-30,cancelled
5839,716,8,Shaki,90.34,2025-09-13,returned
5840,814,14,Ganja,10.93,2025-12-31,failed
5841,262,4,Shaki,146.12,2025-11-23,failed
5842,906,4,Baku,218.04,2025-07-10,failed
5843,281,8,Shaki,58.41,2025-01-28,returned
5844,731,14,Lankaran,82.82,2025-10-07,failed
5845,379,1,Ganja,149.52,2025-02-13,returned
5846,998,9,Shaki,268.46,2025-02-16,failed
5847,50,15,Shaki,100.66,2025-05-11,cancelled
5848,120,4,Mingachevir,216.55,2025-01-03,cancelled
5849,762,16,Baku,237.89,2025-01-17,returned
5850,627,16,Ganja,236.57,2025-11-29,cancelled
5851,629,13,Mingachevir,38.89,2025-08-05,returned
5852,249,4,Ganja,69.98,2025-11-12,failed
5853,182,11,Shaki,60.4,2025-03-07,cancelled
5854,937,6,Ganja,127.9,2025-04-09,delivered
5855,331,7,Mingachevir,292.89,2025-03-14,cancelled
5856,94,1,Mingachevir,142.65,2025-07-15,cancelled
5857,316,3,Shaki,52.72,2025-08-18,cancelled
5858,783,12,Ganja,128.5,2025-01-21,failed
5859,244,7,Ganja,265.09,2025-04-12,cancelled
5860,4,2,Mingachevir,232.91,2025-11-11,failed
5861,889,1,Mingachevir,87.51,2025-10-18,cancelled
5862,848,19,Baku,246.19,2025-11-07,delivered
5863,675,10,Ganja,64.98,2025-11-12,cancelled
5864,259,18,Mingachevir,170.28,2025-06-25,returned
5865,347,10,Sumgait,196.89,2025-12-26,returned
5866,239,14,Sumgait,46.26,2025-01-04,failed
5867,25,4,Shaki,113.99,2025-09-07,failed
5868,696,20,Baku,131.25,2025-07-14,delivered
5869,932,11,Ganja,194.21,2025-03-24,cancelled
5870,721,20,Shaki,237.2,2025-11-18,cancelled
5871,112,19,Ganja,163.98,2025-12-02,returned
5872,696,18,Sumgait,39.97,2026-01-01,returned
5873,296,9,Mingachevir,132.22,2025-07-18,failed
5874,36,13,Ganja,265.59,2025-11-29,cancelled
5875,577,6,Shaki,250.5,2025-01-04,cancelled
5876,653,1,Sumgait,8.98,2025-03-13,returned
5877,25,16,Shaki,42.55,2025-07-18,returned
5878,833,12,Baku,63.83,2025-04-05,cancelled
5879,120,12,Mingachevir,93.98,2025-03-27,failed
5880,439,14,Baku,111.68,2025-10-27,delivered
5881,878,4,Mingachevir,181.05,2025-07-27,failed
5882,758,18,Sumgait,269.01,2025-01-24,returned
5883,528,8,Shaki,265.3,2025-04-04,returned
5884,577,2,Baku,287.72,2025-03-12,returned
5885,160,8,Baku,249.09,2025-12-02,delivered
5886,953,2,Baku,165.05,2025-02-16,cancelled
5887,54,7,Shaki,286.47,2025-06-21,cancelled
5888,244,9,Sumgait,62.62,2025-03-10,cancelled
